school,major,requirementType,reason,rawText,suggestedAction,canonicalCourseId,canonicalCourseName,conditionType,reviewerNote
UIUC,Materials Science & Engineering,required,공통 과목 사전에서 자동 매핑하지 않음,Must complete ALL required courses BEFORE applying (no in-progress),,,,,
UIUC,Mechanical Engineering,recommended,선택 조건이지만 공통 과목으로 매핑되지 않음,Chem 2+Lab or PHYS 213+214 or MCB 150 (option-dependent),,,,,
UIUC,Mechanical Engineering,recommended,공통 과목 사전에서 자동 매핑하지 않음,Engineering Graphics (SE 101/ME 170),,,,,
UIUC,Mechanical Engineering,required,공통 과목 사전에서 자동 매핑하지 않음,2nd bachelor's in ME unlikely,,,,,
UIUC,Mechanical Engineering,required,공통 과목 사전에서 자동 매핑하지 않음,Must complete ALL required courses BEFORE applying (no in-progress),,,,,
UIUC,Neural Engineering,recommended,공통 과목 사전에서 자동 매핑하지 않음,Molecular & Cellular Biology (MCB 150),,,,,
UIUC,Neural Engineering,recommended,공통 과목 사전에서 자동 매핑하지 않음,Thermal Physics (PHYS 213),,,,,
UIUC,Neural Engineering,required,공통 과목 사전에서 자동 매핑하지 않음,Must complete ALL required courses BEFORE applying (no in-progress),,,,,
UIUC,NPRE + Data Science (dual degree),required,공통 과목 사전에서 자동 매핑하지 않음,[ADDED — was missing from previous version],,,,,
UIUC,NPRE + Data Science (dual degree),required,공통 과목 사전에서 자동 매핑하지 않음,Must complete ALL required courses BEFORE applying (no in-progress),,,,,
UIUC,"Nuclear, Plasma & Radiological Eng. (NPRE)",required,공통 과목 사전에서 자동 매핑하지 않음,Must complete ALL required courses BEFORE applying (no in-progress),,,,,
UIUC,Physics (Engineering Physics),recommended,공통 과목 사전에서 자동 매핑하지 않음,Quantum Physics (PHYS 214),,,,,
UIUC,Physics (Engineering Physics),recommended,공통 과목 사전에서 자동 매핑하지 않음,Thermal Physics (PHYS 213),,,,,
UIUC,Physics (Engineering Physics),required,공통 과목 사전에서 자동 매핑하지 않음,Must complete ALL required courses BEFORE applying (no in-progress),,,,,
UIUC,Systems Engineering & Design,required,공통 과목 사전에서 자동 매핑하지 않음,Must complete ALL required courses BEFORE applying (no in-progress),,,,,
UNC Chapel Hill,Applied Sciences BS -- Environmental Engineering track,recommended,공통 과목 사전에서 자동 매핑하지 않음,Environmental Science coursework,,,,,
UNC Chapel Hill,Applied Sciences BS -- Environmental Engineering track,required,공통 과목 사전에서 자동 매핑하지 않음,English Composition (ENGL 105 at UNC),,,,,
UNC Chapel Hill,Applied Sciences BS -- Environmental Engineering track,required,공통 과목 사전에서 자동 매핑하지 않음,Program launched Fall 2024 (class of 2028+) -- RESTRICTED capacity,,,,,
UNC Chapel Hill,Applied Sciences BS -- Environmental Engineering track,required,공통 과목 사전에서 자동 매핑하지 않음,UNC does NOT have a traditional engineering school -- APS is the ONLY engineering-adjacent BS,,,,,
UNC Chapel Hill,Applied Sciences BS -- Materials Engineering track,recommended,선택 조건이지만 공통 과목으로 매핑되지 않음,Additional chemistry or physics coursework,,,,,
UNC Chapel Hill,Applied Sciences BS -- Materials Engineering track,required,공통 과목 사전에서 자동 매핑하지 않음,English Composition (ENGL 105 at UNC),,,,,
UNC Chapel Hill,Applied Sciences BS -- Materials Engineering track,required,공통 과목 사전에서 자동 매핑하지 않음,Program launched Fall 2024 (class of 2028+) -- RESTRICTED capacity,,,,,
UNC Chapel Hill,Applied Sciences BS -- Materials Engineering track,required,공통 과목 사전에서 자동 매핑하지 않음,UNC does NOT have a traditional engineering school -- APS is the ONLY engineering-adjacent BS,,,,,
University of Michigan,Aerospace Engineering,recommended,공통 과목 사전에서 자동 매핑하지 않음,No dept-specific recommended courses officially listed on transfer page,,,,,
University of Michigan,Aerospace Engineering,required,공통 과목 사전에서 자동 매핑하지 않음,Departmental credit NOT accepted — must match U-M equivalency database,,,,,
University of Michigan,Aerospace Engineering,required,선택 조건이지만 공통 과목으로 매핑되지 않음,English Composition (ENGR 100 or any FYWR-approved course),,,,,
University of Michigan,Biomedical Engineering,recommended,공통 과목 사전에서 자동 매핑하지 않음,No dept-specific recommended courses officially listed on transfer page,,,,,
University of Michigan,Biomedical Engineering,required,공통 과목 사전에서 자동 매핑하지 않음,Departmental credit NOT accepted — must match U-M equivalency database,,,,,
University of Michigan,Biomedical Engineering,required,선택 조건이지만 공통 과목으로 매핑되지 않음,English Composition (ENGR 100 or any FYWR-approved course),,,,,
University of Michigan,Chemical Engineering,recommended,공통 과목 사전에서 자동 매핑하지 않음,No dept-specific recommended courses officially listed on transfer page,,,,,
University of Michigan,Chemical Engineering,required,공통 과목 사전에서 자동 매핑하지 않음,Departmental credit NOT accepted — must match U-M equivalency database,,,,,
University of Michigan,Chemical Engineering,required,선택 조건이지만 공통 과목으로 매핑되지 않음,English Composition (ENGR 100 or any FYWR-approved course),,,,,
University of Michigan,Civil Engineering,recommended,공통 과목 사전에서 자동 매핑하지 않음,No dept-specific recommended courses officially listed on transfer page,,,,,
University of Michigan,Civil Engineering,required,공통 과목 사전에서 자동 매핑하지 않음,Departmental credit NOT accepted — must match U-M equivalency database,,,,,
University of Michigan,Civil Engineering,required,선택 조건이지만 공통 과목으로 매핑되지 않음,English Composition (ENGR 100 or any FYWR-approved course),,,,,
University of Michigan,Computer Engineering,recommended,공통 과목 사전에서 자동 매핑하지 않음,No dept-specific recommended courses officially listed on transfer page,,,,,
University of Michigan,Computer Engineering,required,공통 과목 사전에서 자동 매핑하지 않음,Departmental credit NOT accepted — must match U-M equivalency database,,,,,
University of Michigan,Computer Engineering,required,선택 조건이지만 공통 과목으로 매핑되지 않음,English Composition (ENGR 100 or any FYWR-approved course),,,,,
University of Michigan,Computer Science (CoE),recommended,공통 과목 사전에서 자동 매핑하지 않음,No dept-specific recommended courses officially listed on transfer page,,,,,
University of Michigan,Computer Science (CoE),required,공통 과목 사전에서 자동 매핑하지 않음,Departmental credit NOT accepted — must match U-M equivalency database,,,,,
University of Michigan,Computer Science (CoE),required,선택 조건이지만 공통 과목으로 매핑되지 않음,English Composition (ENGR 100 or any FYWR-approved course),,,,,
University of Michigan,Earth Systems Science & Eng.,recommended,공통 과목 사전에서 자동 매핑하지 않음,No dept-specific recommended courses officially listed on transfer page,,,,,
University of Michigan,Earth Systems Science & Eng.,required,공통 과목 사전에서 자동 매핑하지 않음,Departmental credit NOT accepted — must match U-M equivalency database,,,,,
University of Michigan,Earth Systems Science & Eng.,required,선택 조건이지만 공통 과목으로 매핑되지 않음,English Composition (ENGR 100 or any FYWR-approved course),,,,,
University of Michigan,Electrical Engineering,recommended,공통 과목 사전에서 자동 매핑하지 않음,No dept-specific recommended courses officially listed on transfer page,,,,,
University of Michigan,Electrical Engineering,required,공통 과목 사전에서 자동 매핑하지 않음,Departmental credit NOT accepted — must match U-M equivalency database,,,,,
University of Michigan,Electrical Engineering,required,선택 조건이지만 공통 과목으로 매핑되지 않음,English Composition (ENGR 100 or any FYWR-approved course),,,,,
University of Michigan,Engineering Physics,recommended,공통 과목 사전에서 자동 매핑하지 않음,No dept-specific recommended courses officially listed on transfer page,,,,,
University of Michigan,Engineering Physics,required,공통 과목 사전에서 자동 매핑하지 않음,Departmental credit NOT accepted — must match U-M equivalency database,,,,,
University of Michigan,Engineering Physics,required,선택 조건이지만 공통 과목으로 매핑되지 않음,English Composition (ENGR 100 or any FYWR-approved course),,,,,
University of Michigan,Environmental Engineering,recommended,공통 과목 사전에서 자동 매핑하지 않음,No dept-specific recommended courses officially listed on transfer page,,,,,
University of Michigan,Environmental Engineering,required,공통 과목 사전에서 자동 매핑하지 않음,Departmental credit NOT accepted — must match U-M equivalency database,,,,,
University of Michigan,Environmental Engineering,required,선택 조건이지만 공통 과목으로 매핑되지 않음,English Composition (ENGR 100 or any FYWR-approved course),,,,,
University of Michigan,Industrial & Operations Eng.,recommended,공통 과목 사전에서 자동 매핑하지 않음,No dept-specific recommended courses officially listed on transfer page,,,,,
University of Michigan,Industrial & Operations Eng.,required,공통 과목 사전에서 자동 매핑하지 않음,Departmental credit NOT accepted — must match U-M equivalency database,,,,,
University of Michigan,Industrial & Operations Eng.,required,선택 조건이지만 공통 과목으로 매핑되지 않음,English Composition (ENGR 100 or any FYWR-approved course),,,,,
University of Michigan,Materials Science & Engineering,recommended,공통 과목 사전에서 자동 매핑하지 않음,No dept-specific recommended courses officially listed on transfer page,,,,,
University of Michigan,Materials Science & Engineering,required,공통 과목 사전에서 자동 매핑하지 않음,Departmental credit NOT accepted — must match U-M equivalency database,,,,,
University of Michigan,Materials Science & Engineering,required,선택 조건이지만 공통 과목으로 매핑되지 않음,English Composition (ENGR 100 or any FYWR-approved course),,,,,
University of Michigan,Mechanical Engineering,recommended,공통 과목 사전에서 자동 매핑하지 않음,No dept-specific recommended courses officially listed on transfer page,,,,,
University of Michigan,Mechanical Engineering,required,공통 과목 사전에서 자동 매핑하지 않음,Departmental credit NOT accepted — must match U-M equivalency database,,,,,
University of Michigan,Mechanical Engineering,required,선택 조건이지만 공통 과목으로 매핑되지 않음,English Composition (ENGR 100 or any FYWR-approved course),,,,,
University of Michigan,Naval Architecture & Marine Eng.,recommended,공통 과목 사전에서 자동 매핑하지 않음,No dept-specific recommended courses officially listed on transfer page,,,,,
University of Michigan,Naval Architecture & Marine Eng.,required,공통 과목 사전에서 자동 매핑하지 않음,Departmental credit NOT accepted — must match U-M equivalency database,,,,,
University of Michigan,Naval Architecture & Marine Eng.,required,선택 조건이지만 공통 과목으로 매핑되지 않음,English Composition (ENGR 100 or any FYWR-approved course),,,,,
University of Michigan,Nuclear Eng. & Radiological Sci.,recommended,공통 과목 사전에서 자동 매핑하지 않음,No dept-specific recommended courses officially listed on transfer page,,,,,
University of Michigan,Nuclear Eng. & Radiological Sci.,required,공통 과목 사전에서 자동 매핑하지 않음,Departmental credit NOT accepted — must match U-M equivalency database,,,,,
University of Michigan,Nuclear Eng. & Radiological Sci.,required,선택 조건이지만 공통 과목으로 매핑되지 않음,English Composition (ENGR 100 or any FYWR-approved course),,,,,
University of Virginia (UVA),Aerospace Engineering (MAE),recommended,공통 과목 사전에서 자동 매핑하지 않음,Additional math/science elective,,,,,
University of Virginia (UVA),Aerospace Engineering (MAE),recommended,공통 과목 사전에서 자동 매핑하지 않음,APMA 2501 (if short 1 cr on APMA 2130),,,,,
University of Virginia (UVA),Aerospace Engineering (MAE),required,공통 과목 사전에서 자동 매핑하지 않음,"APMA 2130 (ODE) -- 3 credits; if transferred as 3 of 4 credits, makeup option exists",,,,,
University of Virginia (UVA),Aerospace Engineering (MAE),required,공통 과목 사전에서 자동 매핑하지 않음,CRITICAL: Transfer students admitted to SEAS overall -- NOT directly to a specific major at admission,,,,,
University of Virginia (UVA),Aerospace Engineering (MAE),required,공통 과목 사전에서 자동 매핑하지 않음,Dept-specific add'l reqs determined after major declaration,,,,,
University of Virginia (UVA),Biomedical Engineering,required,공통 과목 사전에서 자동 매핑하지 않음,Biology coursework with cellular/molecular content expected for BME,,,,,
University of Virginia (UVA),Biomedical Engineering,required,공통 과목 사전에서 자동 매핑하지 않음,CRITICAL: Transfer students admitted to SEAS overall -- NOT directly to a specific major at admission,,,,,
University of Virginia (UVA),Chemical Engineering,required,공통 과목 사전에서 자동 매핑하지 않음,CRITICAL: Transfer students admitted to SEAS overall -- NOT directly to a specific major at admission,,,,,
University of Virginia (UVA),Civil Engineering,recommended,공통 과목 사전에서 자동 매핑하지 않음,Additional math/science elective,,,,,
University of Virginia (UVA),Civil Engineering,required,공통 과목 사전에서 자동 매핑하지 않음,CRITICAL: Transfer students admitted to SEAS overall -- NOT directly to a specific major at admission,,,,,
University of Virginia (UVA),Computer Engineering (ECE),recommended,공통 과목 사전에서 자동 매핑하지 않음,APMA 2501 (if short 1 cr on APMA 2130),,,,,
University of Virginia (UVA),Computer Engineering (ECE),required,공통 과목 사전에서 자동 매핑하지 않음,CRITICAL: Transfer students admitted to SEAS overall -- NOT directly to a specific major at admission,,,,,
University of Virginia (UVA),Computer Engineering (ECE),required,공통 과목 사전에서 자동 매핑하지 않음,"ECE 2330 (Digital Logic, 4 cr, equiv EGR 270)",,,,,
University of Virginia (UVA),Computer Engineering (ECE),required,선택 조건이지만 공통 과목으로 매핑되지 않음,If transferred 3 of 4 required credits for APMA 2120 or APMA 2130 -> makeup option exists,,,,,
University of Virginia (UVA),Computer Science (BSCS),required,공통 과목 사전에서 자동 매핑하지 않음,APMA 3120 and APMA 3150 cannot BOTH count toward BSCS degree,,,,,
University of Virginia (UVA),Computer Science (BSCS),required,공통 과목 사전에서 자동 매핑하지 않음,BSCS requires 3 additional APMA courses beyond SEAS general reqs (from APMA 3080/3100/3140 range),,,,,
University of Virginia (UVA),Computer Science (BSCS),required,공통 과목 사전에서 자동 매핑하지 않음,CRITICAL: Transfer students admitted to SEAS overall -- NOT directly to a specific major at admission,,,,,
University of Virginia (UVA),Electrical Engineering (ECE),recommended,공통 과목 사전에서 자동 매핑하지 않음,APMA 2130 strongly recommended before transfer,,,,,
University of Virginia (UVA),Electrical Engineering (ECE),recommended,공통 과목 사전에서 자동 매핑하지 않음,APMA 2501 (if short 1 cr on APMA 2130),,,,,
University of Virginia (UVA),Electrical Engineering (ECE),required,공통 과목 사전에서 자동 매핑하지 않음,CRITICAL: Transfer students admitted to SEAS overall -- NOT directly to a specific major at admission,,,,,
University of Virginia (UVA),Electrical Engineering (ECE),required,공통 과목 사전에서 자동 매핑하지 않음,"ECE 2330 (Digital Logic, 4 cr, equiv EGR 270)",,,,,
University of Virginia (UVA),Engineering Science,recommended,공통 과목 사전에서 자동 매핑하지 않음,Discuss specific track requirements with UVA SEAS advisor after admission,,,,,
University of Virginia (UVA),Engineering Science,required,공통 과목 사전에서 자동 매핑하지 않음,CRITICAL: Transfer students admitted to SEAS overall -- NOT directly to a specific major at admission,,,,,
University of Virginia (UVA),Materials Science & Engineering,recommended,공통 과목 사전에서 자동 매핑하지 않음,Math/Science Elective 2 as needed for degree completion,,,,,
University of Virginia (UVA),Materials Science & Engineering,required,공통 과목 사전에서 자동 매핑하지 않음,CRITICAL: Transfer students admitted to SEAS overall -- NOT directly to a specific major at admission,,,,,
University of Virginia (UVA),Mechanical Engineering (MAE),recommended,공통 과목 사전에서 자동 매핑하지 않음,Additional math/science elective,,,,,
University of Virginia (UVA),Mechanical Engineering (MAE),recommended,공통 과목 사전에서 자동 매핑하지 않음,APMA 2130 (ODE) completion before transfer strongly recommended,,,,,
University of Virginia (UVA),Mechanical Engineering (MAE),required,공통 과목 사전에서 자동 매핑하지 않음,CRITICAL: Transfer students admitted to SEAS overall -- NOT directly to a specific major at admission,,,,,
University of Virginia (UVA),Systems Engineering,recommended,공통 과목 사전에서 자동 매핑하지 않음,Additional math/science elective,,,,,
University of Virginia (UVA),Systems Engineering,required,공통 과목 사전에서 자동 매핑하지 않음,CRITICAL: Transfer students admitted to SEAS overall -- NOT directly to a specific major at admission,,,,,
University of Washington,Aeronautics & Astronautics,required,공통 과목 사전에서 자동 매핑하지 않음,English Composition,,,,,
University of Washington,Aeronautics & Astronautics,required,공통 과목 사전에서 자동 매핑하지 않음,Multivariable Calc (MATH 208),,,,,
University of Washington,Aeronautics & Astronautics,required,공통 과목 사전에서 자동 매핑하지 않음,Physics 3: Waves (PHYS 123),,,,,
University of Washington,Aeronautics & Astronautics,required,공통 과목 사전에서 자동 매핑하지 않음,Structural Mech (CEE 220),,,,,
University of Washington,Bioengineering,required,공통 과목 사전에서 자동 매핑하지 않음,English Composition,,,,,
University of Washington,Chemical Engineering,required,공통 과목 사전에서 자동 매핑하지 않음,English Composition,,,,,
University of Washington,Chemical Engineering,required,공통 과목 사전에서 자동 매핑하지 않음,Up to 2 application reqs may be in-progress at time of application,,,,,
University of Washington,Civil Engineering,required,공통 과목 사전에서 자동 매핑하지 않음,English Composition,,,,,
University of Washington,Civil Engineering,required,공통 과목 사전에서 자동 매핑하지 않음,Structural Mech (CEE 220),,,,,
University of Washington,Computer Engineering (Allen School),required,공통 과목 사전에서 자동 매핑하지 않음,Chemistry NOT required for CompE,,,,,
University of Washington,Computer Engineering (Allen School),required,공통 과목 사전에서 자동 매핑하지 않음,English Composition,,,,,
University of Washington,Electrical & Computer Engineering,required,공통 과목 사전에서 자동 매핑하지 않음,"CORRECTED: MATH 208 & 224 are pick-two options, not both required",,,,,
University of Washington,Electrical & Computer Engineering,required,공통 과목 사전에서 자동 매핑하지 않음,English Composition,,,,,
University of Washington,Electrical & Computer Engineering,required,공통 과목 사전에서 자동 매핑하지 않음,Physics 3: Waves (PHYS 123),,,,,
University of Washington,Environmental Engineering,required,공통 과목 사전에서 자동 매핑하지 않음,English Composition,,,,,
University of Washington,Industrial Engineering,required,공통 과목 사전에서 자동 매핑하지 않음,English Composition,,,,,
University of Washington,Materials Science & Engineering,recommended,공통 과목 사전에서 자동 매핑하지 않음,Physics 3: Waves (PHYS 123),,,,,
University of Washington,Materials Science & Engineering,recommended,공통 과목 사전에서 자동 매핑하지 않음,Structural Mech (CEE 220),,,,,
University of Washington,Materials Science & Engineering,required,공통 과목 사전에서 자동 매핑하지 않음,English Composition,,,,,
University of Washington,Mechanical Engineering,required,공통 과목 사전에서 자동 매핑하지 않음,English Composition,,,,,
University of Washington,Mechanical Engineering,required,공통 과목 사전에서 자동 매핑하지 않음,Structural Mech (CEE 220),,,,,
UT Austin (Cockrell),Aerospace Engineering,recommended,공통 과목 사전에서 자동 매핑하지 않음,(권장과목 목록 없음),,,,,
UT Austin (Cockrell),Aerospace Engineering,required,공통 과목 사전에서 자동 매핑하지 않음,"(math, physics, chemistry, biology, geology, computer science and engineering)']",,,,,
UT Austin (Cockrell),Aerospace Engineering,required,선택 조건이지만 공통 과목으로 매핑되지 않음,"(math, physics, chemistry, biology, geology, CS, or engineering 중)",,,,,
UT Austin (Cockrell),Aerospace Engineering,required,공통 과목 사전에서 자동 매핑하지 않음,위 과목 포함 총 4 technical courses,,,,,
UT Austin (Cockrell),Architectural Engineering,recommended,공통 과목 사전에서 자동 매핑하지 않음,(권장과목 목록 없음),,,,,
UT Austin (Cockrell),Architectural Engineering,required,공통 과목 사전에서 자동 매핑하지 않음,"(math, physics, chemistry, biology, geology, computer science and engineering)']",,,,,
UT Austin (Cockrell),Architectural Engineering,required,선택 조건이지만 공통 과목으로 매핑되지 않음,"(math, physics, chemistry, biology, geology, CS, or engineering 중)",,,,,
UT Austin (Cockrell),Architectural Engineering,required,공통 과목 사전에서 자동 매핑하지 않음,위 과목 포함 총 4 technical courses,,,,,
UT Austin (Cockrell),Biomedical Engineering,recommended,공통 과목 사전에서 자동 매핑하지 않음,(권장과목 목록 없음),,,,,
UT Austin (Cockrell),Biomedical Engineering,required,공통 과목 사전에서 자동 매핑하지 않음,"(math, physics, chemistry, biology, geology, computer science and engineering)']",,,,,
UT Austin (Cockrell),Biomedical Engineering,required,선택 조건이지만 공통 과목으로 매핑되지 않음,"(math, physics, chemistry, biology, geology, CS, or engineering 중)",,,,,
UT Austin (Cockrell),Biomedical Engineering,required,공통 과목 사전에서 자동 매핑하지 않음,위 과목 포함 총 4 technical courses,,,,,
UT Austin (Cockrell),Chemical Engineering,recommended,공통 과목 사전에서 자동 매핑하지 않음,(권장과목 목록 없음),,,,,
UT Austin (Cockrell),Chemical Engineering,required,공통 과목 사전에서 자동 매핑하지 않음,"(math, physics, chemistry, biology, geology, computer science and engineering)']",,,,,
UT Austin (Cockrell),Chemical Engineering,required,선택 조건이지만 공통 과목으로 매핑되지 않음,"(math, physics, chemistry, biology, geology, CS, or engineering 중)",,,,,
UT Austin (Cockrell),Chemical Engineering,required,공통 과목 사전에서 자동 매핑하지 않음,위 과목 포함 총 4 technical courses,,,,,
UT Austin (Cockrell),Civil Engineering,recommended,공통 과목 사전에서 자동 매핑하지 않음,(권장과목 목록 없음),,,,,
UT Austin (Cockrell),Civil Engineering,required,공통 과목 사전에서 자동 매핑하지 않음,"(math, physics, chemistry, biology, geology, computer science and engineering)']",,,,,
UT Austin (Cockrell),Civil Engineering,required,선택 조건이지만 공통 과목으로 매핑되지 않음,"(math, physics, chemistry, biology, geology, CS, or engineering 중)",,,,,
UT Austin (Cockrell),Civil Engineering,required,공통 과목 사전에서 자동 매핑하지 않음,위 과목 포함 총 4 technical courses,,,,,
UT Austin (Cockrell),Computational Engineering,recommended,공통 과목 사전에서 자동 매핑하지 않음,(권장과목 목록 없음),,,,,
UT Austin (Cockrell),Computational Engineering,required,공통 과목 사전에서 자동 매핑하지 않음,"(math, physics, chemistry, biology, geology, computer science and engineering)']",,,,,
UT Austin (Cockrell),Computational Engineering,required,선택 조건이지만 공통 과목으로 매핑되지 않음,"(math, physics, chemistry, biology, geology, CS, or engineering 중)",,,,,
UT Austin (Cockrell),Computational Engineering,required,공통 과목 사전에서 자동 매핑하지 않음,위 과목 포함 총 4 technical courses,,,,,
UT Austin (Cockrell),Electrical & Computer Engineering,recommended,공통 과목 사전에서 자동 매핑하지 않음,(권장과목 목록 없음),,,,,
UT Austin (Cockrell),Electrical & Computer Engineering,required,공통 과목 사전에서 자동 매핑하지 않음,"(math, physics, chemistry, biology, geology, computer science and engineering)']",,,,,
UT Austin (Cockrell),Electrical & Computer Engineering,required,선택 조건이지만 공통 과목으로 매핑되지 않음,"(math, physics, chemistry, biology, geology, CS, or engineering 중)",,,,,
UT Austin (Cockrell),Electrical & Computer Engineering,required,공통 과목 사전에서 자동 매핑하지 않음,위 과목 포함 총 4 technical courses,,,,,
UT Austin (Cockrell),Environmental Engineering,recommended,공통 과목 사전에서 자동 매핑하지 않음,(권장과목 목록 없음),,,,,
UT Austin (Cockrell),Environmental Engineering,required,공통 과목 사전에서 자동 매핑하지 않음,"(math, physics, chemistry, biology, geology, computer science and engineering)']",,,,,
UT Austin (Cockrell),Environmental Engineering,required,선택 조건이지만 공통 과목으로 매핑되지 않음,"(math, physics, chemistry, biology, geology, CS, or engineering 중)",,,,,
UT Austin (Cockrell),Environmental Engineering,required,공통 과목 사전에서 자동 매핑하지 않음,위 과목 포함 총 4 technical courses,,,,,
UT Austin (Cockrell),Geosystems Engineering,recommended,공통 과목 사전에서 자동 매핑하지 않음,(권장과목 목록 없음),,,,,
UT Austin (Cockrell),Geosystems Engineering,required,공통 과목 사전에서 자동 매핑하지 않음,"(math, physics, chemistry, biology, geology, computer science and engineering)']",,,,,
UT Austin (Cockrell),Geosystems Engineering,required,선택 조건이지만 공통 과목으로 매핑되지 않음,"(math, physics, chemistry, biology, geology, CS, or engineering 중)",,,,,
UT Austin (Cockrell),Geosystems Engineering,required,공통 과목 사전에서 자동 매핑하지 않음,위 과목 포함 총 4 technical courses,,,,,
UT Austin (Cockrell),Mechanical Engineering,recommended,공통 과목 사전에서 자동 매핑하지 않음,(권장과목 목록 없음),,,,,
UT Austin (Cockrell),Mechanical Engineering,required,공통 과목 사전에서 자동 매핑하지 않음,"(math, physics, chemistry, biology, geology, computer science and engineering)']",,,,,
UT Austin (Cockrell),Mechanical Engineering,required,선택 조건이지만 공통 과목으로 매핑되지 않음,"(math, physics, chemistry, biology, geology, CS, or engineering 중)",,,,,
UT Austin (Cockrell),Mechanical Engineering,required,공통 과목 사전에서 자동 매핑하지 않음,위 과목 포함 총 4 technical courses,,,,,
UT Austin (Cockrell),Petroleum Engineering,recommended,공통 과목 사전에서 자동 매핑하지 않음,(권장과목 목록 없음),,,,,
UT Austin (Cockrell),Petroleum Engineering,required,공통 과목 사전에서 자동 매핑하지 않음,"(math, physics, chemistry, biology, geology, computer science and engineering)']",,,,,
UT Austin (Cockrell),Petroleum Engineering,required,선택 조건이지만 공통 과목으로 매핑되지 않음,"(math, physics, chemistry, biology, geology, CS, or engineering 중)",,,,,
UT Austin (Cockrell),Petroleum Engineering,required,공통 과목 사전에서 자동 매핑하지 않음,위 과목 포함 총 4 technical courses,,,,,
UW-Madison,Biomedical Engineering,recommended,공통 과목 사전에서 자동 매핑하지 않음,Calculus-based physics with lab,,,,,
UW-Madison,Biomedical Engineering,recommended,공통 과목 사전에서 자동 매핑하지 않음,Chemistry with lab,,,,,
UW-Madison,Biomedical Engineering,recommended,공통 과목 사전에서 자동 매핑하지 않음,Engineering courses related to intended major (if available),,,,,
UW-Madison,Biomedical Engineering,recommended,공통 과목 사전에서 자동 매핑하지 않음,English Composition (Comm A equivalent),,,,,
UW-Madison,Biomedical Engineering,recommended,공통 과목 사전에서 자동 매핑하지 않음,Introduction to Engineering course (optional but strongly recommended),,,,,
UW-Madison,Chemical Engineering,recommended,공통 과목 사전에서 자동 매핑하지 않음,Calculus-based physics with lab,,,,,
UW-Madison,Chemical Engineering,recommended,공통 과목 사전에서 자동 매핑하지 않음,Chemistry with lab,,,,,
UW-Madison,Chemical Engineering,recommended,공통 과목 사전에서 자동 매핑하지 않음,Engineering courses related to intended major (if available),,,,,
UW-Madison,Chemical Engineering,recommended,공통 과목 사전에서 자동 매핑하지 않음,English Composition (Comm A equivalent),,,,,
UW-Madison,Chemical Engineering,recommended,공통 과목 사전에서 자동 매핑하지 않음,Introduction to Engineering course (optional but strongly recommended),,,,,
UW-Madison,Civil Engineering,recommended,공통 과목 사전에서 자동 매핑하지 않음,Calculus-based physics with lab,,,,,
UW-Madison,Civil Engineering,recommended,공통 과목 사전에서 자동 매핑하지 않음,Chemistry with lab,,,,,
UW-Madison,Civil Engineering,recommended,공통 과목 사전에서 자동 매핑하지 않음,Engineering courses related to intended major (if available),,,,,
UW-Madison,Civil Engineering,recommended,공통 과목 사전에서 자동 매핑하지 않음,English Composition (Comm A equivalent),,,,,
UW-Madison,Civil Engineering,recommended,공통 과목 사전에서 자동 매핑하지 않음,Introduction to Engineering course (optional but strongly recommended),,,,,
UW-Madison,Computer Engineering,recommended,공통 과목 사전에서 자동 매핑하지 않음,Calculus-based physics with lab,,,,,
UW-Madison,Computer Engineering,recommended,공통 과목 사전에서 자동 매핑하지 않음,Chemistry with lab,,,,,
UW-Madison,Computer Engineering,recommended,공통 과목 사전에서 자동 매핑하지 않음,Engineering courses related to intended major (if available),,,,,
UW-Madison,Computer Engineering,recommended,공통 과목 사전에서 자동 매핑하지 않음,English Composition (Comm A equivalent),,,,,
UW-Madison,Computer Engineering,recommended,공통 과목 사전에서 자동 매핑하지 않음,Introduction to Engineering course (optional but strongly recommended),,,,,
UW-Madison,Electrical Engineering,recommended,공통 과목 사전에서 자동 매핑하지 않음,Calculus-based physics with lab,,,,,
UW-Madison,Electrical Engineering,recommended,공통 과목 사전에서 자동 매핑하지 않음,Chemistry with lab,,,,,
UW-Madison,Electrical Engineering,recommended,공통 과목 사전에서 자동 매핑하지 않음,Engineering courses related to intended major (if available),,,,,
UW-Madison,Electrical Engineering,recommended,공통 과목 사전에서 자동 매핑하지 않음,English Composition (Comm A equivalent),,,,,
UW-Madison,Electrical Engineering,recommended,공통 과목 사전에서 자동 매핑하지 않음,Introduction to Engineering course (optional but strongly recommended),,,,,
UW-Madison,Engineering Mechanics (+ Aerospace Engineering Option),recommended,공통 과목 사전에서 자동 매핑하지 않음,Calculus-based physics with lab,,,,,
UW-Madison,Engineering Mechanics (+ Aerospace Engineering Option),recommended,공통 과목 사전에서 자동 매핑하지 않음,Chemistry with lab,,,,,
UW-Madison,Engineering Mechanics (+ Aerospace Engineering Option),recommended,공통 과목 사전에서 자동 매핑하지 않음,Engineering courses related to intended major (if available),,,,,
UW-Madison,Engineering Mechanics (+ Aerospace Engineering Option),recommended,공통 과목 사전에서 자동 매핑하지 않음,English Composition (Comm A equivalent),,,,,
UW-Madison,Engineering Mechanics (+ Aerospace Engineering Option),recommended,공통 과목 사전에서 자동 매핑하지 않음,Introduction to Engineering course (optional but strongly recommended),,,,,
UW-Madison,Engineering Physics,recommended,공통 과목 사전에서 자동 매핑하지 않음,Calculus-based physics with lab,,,,,
